#------------------------------------------------------------------------------------------------------------------------------------------------------------
#Wavelength (microns) - Emerging intensity spetrum (erg/s/cm2/sr/micron)
#Wavelength (microns)          HII (data)         Atomic (data)      Atomic (PDR code)    Molecular (PDR code)
# wave hii_data atomic_data atomic_pdr mol_pdr
             3.33500         0.00000e+00         0.00000e+00         6.87646e-06         3.49961e-06
             3.33600         0.00000e+00         0.00000e+00         1.17504e-04         1.41440e-04
             3.33700         0.00000e+00         0.00000e+00         6.32305e-04         7.61118e-04
             3.33800         0.00000e+00         0.00000e+00         5.37420e-05         5.03153e-05
             3.33900         0.00000e+00         0.00000e+00         1.53400e-04         3.99159e-05
             3.34000         0.00000e+00         0.00000e+00         1.75574e-05         4.56571e-06
             3.34100         0.00000e+00         0.00000e+00         2.28776e-08         5.94921e-09
             3.34200         0.00000e+00         0.00000e+00         3.38236e-13         8.79566e-14
             3.34300         0.00000e+00         0.00000e+00         6.34988e-20         1.75537e-20
             3.34400         0.00000e+00         0.00000e+00         6.55335e-14         2.76073e-14
             3.34500         0.00000e+00         0.00000e+00         7.75309e-09         3.26615e-09
             3.34600         0.00000e+00         0.00000e+00         1.06339e-05         4.47973e-06
             3.34700         0.00000e+00         0.00000e+00         1.69649e-04         7.14681e-05
             3.34800         0.00000e+00         0.00000e+00         3.14816e-05         1.32623e-05
             3.34900         0.00000e+00         0.00000e+00         6.78175e-08         2.85695e-08
             3.35000         0.00000e+00         0.00000e+00         1.70119e-12         7.16683e-13
             3.35100         0.00000e+00         0.00000e+00         1.51544e-10         7.60265e-11
             3.35200         0.00000e+00         0.00000e+00         9.16747e-07         4.59913e-07
             3.35300         0.00000e+00         0.00000e+00         6.54307e-05         3.28252e-05
             3.35400         0.00000e+00         0.00000e+00         5.53029e-05         2.77443e-05
             3.35500         0.00000e+00         0.00000e+00         6.24890e-05         3.12974e-05
             3.35600         0.00000e+00         0.00000e+00         7.42195e-04         3.71720e-04
             3.35700         0.00000e+00         0.00000e+00         1.05928e-04         5.30531e-05
             3.35800         0.00000e+00         0.00000e+00         1.79701e-07         9.00015e-08
             3.35900         0.00000e+00         0.00000e+00         3.63461e-12         1.82035e-12
             3.36000         0.00000e+00         0.00000e+00         8.75849e-19         4.38573e-19
             3.36100         0.00000e+00         0.00000e+00         2.38962e-15         4.03927e-16
             3.36200         0.00000e+00         0.00000e+00         2.65963e-10         4.49567e-11
             3.36300         0.00000e+00         0.00000e+00         3.58964e-07         6.06797e-08
             3.36400         0.00000e+00         0.00000e+00         5.94368e-06         1.02132e-06
             3.36500         0.00000e+00         0.00000e+00         4.98601e-05         2.50044e-05
             3.36600         0.00000e+00         0.00000e+00         7.70816e-04         3.92816e-04
             3.36700         0.00000e+00         0.00000e+00         1.54459e-04         7.87215e-05
             3.36800         0.00000e+00         0.00000e+00         1.01993e-03         5.21386e-04
             3.36900         0.00000e+00         0.00000e+00         2.83968e-03         1.45163e-03
             3.37000         0.00000e+00         0.00000e+00         1.02382e-04         5.23116e-05
             3.37100         0.00000e+00         0.00000e+00         8.39351e-04         4.24728e-04
             3.37200         0.00000e+00         0.00000e+00         1.74924e-03         8.85151e-04
             3.37300         0.00000e+00         0.00000e+00         4.52044e-05         2.28743e-05
             3.37400         0.00000e+00         0.00000e+00         4.30451e-08         2.30922e-08
             3.37500         0.00000e+00         0.00000e+00         9.20609e-05         5.08106e-05
             3.37600         0.00000e+00         0.00000e+00         3.71933e-03         2.05279e-03
             3.37700         0.00000e+00         0.00000e+00         1.88729e-03         1.04164e-03
             3.37800         0.00000e+00         0.00000e+00         1.21106e-05         6.67375e-06
             3.37900         0.00000e+00         0.00000e+00         2.98050e-06         1.44578e-06
             3.38000         0.00000e+00         0.00000e+00         3.57986e-04         1.84133e-04
             3.38100         0.00000e+00         0.00000e+00         1.08015e-03         5.88082e-04
             3.38200         0.00000e+00         0.00000e+00         8.99807e-04         1.13823e-03
             3.38300         0.00000e+00         0.00000e+00         8.42527e-04         1.19230e-03
             3.38400         0.00000e+00         0.00000e+00         1.43363e-05         2.03864e-05
             3.38500         0.00000e+00         0.00000e+00         3.68914e-09         4.75580e-09
             3.38600         0.00000e+00         0.00000e+00         3.29657e-06         1.66209e-06
             3.38700         0.00000e+00         0.00000e+00         2.62530e-04         1.32364e-04
             3.38800         0.00000e+00         0.00000e+00         2.70125e-04         1.36194e-04
             3.38900         0.00000e+00         0.00000e+00         3.59099e-06         1.81053e-06
             3.39000         0.00000e+00         0.00000e+00         6.17100e-10         3.11134e-10
             3.39100         0.00000e+00         0.00000e+00         1.36588e-15         6.88662e-16
             3.39200         0.00000e+00         0.00000e+00         7.22539e-16         9.07322e-16
             3.39300         0.00000e+00         0.00000e+00         7.07608e-10         8.88573e-10
             3.39400         0.00000e+00         0.00000e+00         9.14755e-06         1.14870e-05
             3.39500         0.00000e+00         0.00000e+00         1.56208e-03         1.96158e-03
             3.39600         0.00000e+00         0.00000e+00         3.51502e-03         4.41396e-03
             3.39700         0.00000e+00         0.00000e+00         1.04409e-04         1.31109e-04
             3.39800         0.00000e+00         0.00000e+00         2.33875e-06         7.37731e-07
             3.39900         0.00000e+00         0.00000e+00         4.58387e-05         1.37107e-05
             3.40000         0.00000e+00         0.00000e+00         1.84729e-05         6.84750e-06
             3.40100         0.00000e+00         0.00000e+00         6.45746e-06         3.27406e-06
             3.40200         0.00000e+00         0.00000e+00         4.55286e-06         2.35091e-06
             3.40300         0.00000e+00         0.00000e+00         1.16256e-03         6.00480e-04
             3.40400         0.00000e+00         0.00000e+00         4.07771e-03         2.10619e-03
             3.40500         0.00000e+00         0.00000e+00         1.92484e-04         9.94208e-05
             3.40600         0.00000e+00         0.00000e+00         1.22458e-07         6.32510e-08
             3.40700         0.00000e+00         0.00000e+00         1.05005e-12         5.42359e-13
             3.40800         0.00000e+00         0.00000e+00         2.40132e-10         1.20225e-10
             3.40900         0.00000e+00         0.00000e+00         2.85970e-06         1.43175e-06
             3.41000         0.00000e+00         0.00000e+00         4.66945e-04         2.33782e-04
             3.41100         0.00000e+00         0.00000e+00         1.04508e-03         5.23231e-04
             3.41200         0.00000e+00         0.00000e+00         3.20482e-05         1.60453e-05
             3.41300         0.00000e+00         0.00000e+00         2.12018e-06         8.03064e-07
             3.41400         0.00000e+00         0.00000e+00         1.48883e-04         5.62767e-05
             3.41500         0.00000e+00         0.00000e+00         1.45430e-04         5.49712e-05
             3.41600         0.00000e+00         0.00000e+00         1.96646e-06         7.43307e-07
             3.41700         0.00000e+00         0.00000e+00         3.68083e-10         1.39132e-10
             3.41800         0.00000e+00         0.00000e+00         9.50338e-16         3.59220e-16
             3.41900         0.00000e+00         0.00000e+00         5.95151e-21         1.71796e-21
             3.42000         0.00000e+00         0.00000e+00         2.66675e-14         7.68411e-15
             3.42100         0.00000e+00         0.00000e+00         1.70341e-09         4.90838e-10
             3.42200         0.00000e+00         0.00000e+00         1.53792e-06         4.43906e-07
             3.42300         0.00000e+00         0.00000e+00         2.52113e-05         8.37106e-06
             3.42400         0.00000e+00         0.00000e+00         1.20573e-04         5.75787e-05
             3.42500         0.00000e+00         0.00000e+00         3.46340e-05         1.67167e-05
             3.42600         0.00000e+00         0.00000e+00         2.97008e-05         1.30494e-05
             3.42700         0.00000e+00         0.00000e+00         3.07817e-05         1.35179e-05
             3.42800         0.00000e+00         0.00000e+00         4.56540e-07         2.00491e-07
             3.42900         0.00000e+00         0.00000e+00         9.66322e-11         4.24363e-11
             3.43000         0.00000e+00         0.00000e+00         2.91746e-16         1.28121e-16
             3.43100         0.00000e+00         0.00000e+00         1.25069e-23         5.49244e-24
             3.43200         0.00000e+00         0.00000e+00         9.75526e-33         4.45031e-33
             3.43300         0.00000e+00         0.00000e+00         9.67048e-24         5.01967e-24
             3.43400         0.00000e+00         0.00000e+00         6.61807e-16         3.43525e-16
             3.43500         0.00000e+00         0.00000e+00         6.61279e-10         3.43251e-10
             3.43600         0.00000e+00         0.00000e+00         9.71576e-06         5.04318e-06
             3.43700         0.00000e+00         0.00000e+00         2.13722e-03         1.10939e-03
             3.43800         0.00000e+00         0.00000e+00         7.91110e-03         4.10684e-03
             3.43900         0.00000e+00         0.00000e+00         7.91501e-04         4.10995e-04
             3.44000         0.00000e+00         0.00000e+00         3.59250e-06         1.85011e-06
             3.44100         0.00000e+00         0.00000e+00         8.52411e-05         4.26055e-05
             3.44200         0.00000e+00         0.00000e+00         1.33820e-04         6.68864e-05
             3.44300         0.00000e+00         0.00000e+00         3.11083e-06         1.55474e-06
             3.44400         0.00000e+00         0.00000e+00         1.81215e-07         5.16121e-08
             3.44500         0.00000e+00         0.00000e+00         8.00820e-07         2.27062e-07
             3.44600         0.00000e+00         0.00000e+00         5.31235e-08         1.50624e-08
             3.44700         0.00000e+00         0.00000e+00         5.24747e-11         1.48785e-11
             3.44800         0.00000e+00         0.00000e+00         7.74388e-16         2.19567e-16
             3.44900         0.00000e+00         0.00000e+00         1.70535e-22         4.83528e-23
             3.45000         0.00000e+00         0.00000e+00         5.33003e-20         2.29119e-20
             3.45100         0.00000e+00         0.00000e+00         1.88362e-13         8.11523e-14
             3.45200         0.00000e+00         0.00000e+00         1.02243e-08         4.42213e-09
             3.45300         0.00000e+00         0.00000e+00         8.62329e-06         3.75410e-06
             3.45400         0.00000e+00         0.00000e+00         1.14344e-04         5.03006e-05
             3.45500         0.00000e+00         0.00000e+00         2.44024e-05         1.09101e-05
             3.45600         0.00000e+00         0.00000e+00         2.82824e-05         1.39107e-05
             3.45700         0.00000e+00         0.00000e+00         6.00237e-05         2.95290e-05
             3.45800         0.00000e+00         0.00000e+00         1.96082e-06         9.64636e-07
             3.45900         0.00000e+00         0.00000e+00         9.84903e-10         4.84378e-10
             3.46000         0.00000e+00         0.00000e+00         1.56393e-08         5.69908e-09
             3.46100         0.00000e+00         0.00000e+00         3.20434e-06         1.16769e-06
             3.46200         0.00000e+00         0.00000e+00         1.02075e-05         3.71969e-06
             3.46300         0.00000e+00         0.00000e+00         5.05540e-07         1.84223e-07
             3.46400         0.00000e+00         0.00000e+00         3.88880e-10         1.41697e-10
             3.46500         0.00000e+00         0.00000e+00         1.75396e-08         5.84541e-09
             3.46600         0.00000e+00         0.00000e+00         1.03194e-05         3.43912e-06
             3.46700         0.00000e+00         0.00000e+00         9.55961e-05         3.18592e-05
             3.46800         0.00000e+00         0.00000e+00         1.39290e-05         4.64209e-06
             3.46900         0.00000e+00         0.00000e+00         3.19548e-08         1.06495e-08
             3.47000         0.00000e+00         0.00000e+00         1.15084e-12         3.83540e-13
             3.47100         0.00000e+00         0.00000e+00         6.53852e-19         2.17908e-19
             3.47200         0.00000e+00         0.00000e+00         5.84899e-27         1.94928e-27
             3.47300         0.00000e+00         0.00000e+00         8.23791e-37         2.74544e-37
             3.47400         0.00000e+00         0.00000e+00         1.19008e-36         5.73342e-37
             3.47500         0.00000e+00         0.00000e+00         2.84386e-27         1.37008e-27
             3.47600         0.00000e+00         0.00000e+00         1.10286e-19         5.31322e-20
             3.47700         0.00000e+00         0.00000e+00         6.95951e-14         3.35287e-14
             3.47800         0.00000e+00         0.00000e+00         7.10098e-10         3.42103e-10
             3.47900         0.00000e+00         0.00000e+00         1.17581e-07         5.66466e-08
             3.48000         0.00000e+00         0.00000e+00         3.15878e-07         1.52180e-07
             3.48100         0.00000e+00         0.00000e+00         1.37615e-08         6.62983e-09
             3.48200         0.00000e+00         0.00000e+00         9.86159e-12         4.75640e-12
             3.48300         0.00000e+00         0.00000e+00         2.44019e-08         1.27531e-08
             3.48400         0.00000e+00         0.00000e+00         7.38547e-05         3.85986e-05
             3.48500         0.00000e+00         0.00000e+00         3.67681e-03         1.92161e-03
             3.48600         0.00000e+00         0.00000e+00         3.01095e-03         1.57361e-03
             3.48700         0.00000e+00         0.00000e+00         4.04971e-05         2.11649e-05
             3.48800         0.00000e+00         0.00000e+00         8.96710e-09         4.68639e-09
             3.48900         0.00000e+00         0.00000e+00         3.28212e-14         1.71492e-14
             3.49000         0.00000e+00         0.00000e+00         2.11749e-21         1.10279e-21
             3.49100         0.00000e+00         0.00000e+00         4.55849e-30         2.32274e-30
             3.49200         0.00000e+00         0.00000e+00         6.71166e-40         3.35622e-40
             3.49300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             3.49400         0.00000e+00         0.00000e+00         7.03045e-41         7.50563e-41
             3.49500         0.00000e+00         0.00000e+00         3.28335e-30         3.50530e-30
             3.49600         0.00000e+00         0.00000e+00         2.61297e-21         2.78960e-21
             3.49700         0.00000e+00         0.00000e+00         3.55561e-14         3.79597e-14
             3.49800         0.00000e+00         0.00000e+00         8.20843e-09         8.76328e-09
             3.49900         0.00000e+00         0.00000e+00         3.22938e-05         3.44742e-05
             3.50000         0.00000e+00         0.00000e+00         2.16975e-03         2.31302e-03
             3.50100         0.00000e+00         0.00000e+00         2.55927e-03         2.65857e-03
             3.50200         0.00000e+00         0.00000e+00         8.05164e-05         5.87317e-05
             3.50300         0.00000e+00         0.00000e+00         2.20215e-07         6.36999e-08
             3.50400         0.00000e+00         0.00000e+00         2.20608e-11         5.12151e-12
             3.50500         0.00000e+00         0.00000e+00         4.03346e-17         9.23363e-18
             3.50600         0.00000e+00         0.00000e+00         1.25755e-24         2.87671e-25
             3.50700         0.00000e+00         0.00000e+00         2.31984e-26         1.16668e-26
             3.50800         0.00000e+00         0.00000e+00         1.16726e-18         5.87028e-19
             3.50900         0.00000e+00         0.00000e+00         1.02746e-12         5.16724e-13
             3.51000         0.00000e+00         0.00000e+00         1.58505e-08         7.97144e-09
             3.51100         0.00000e+00         0.00000e+00         4.26582e-06         2.14533e-06
             3.51200         0.00000e+00         0.00000e+00         2.00848e-05         1.01009e-05
             3.51300         0.00000e+00         0.00000e+00         3.55832e-06         1.68020e-06
             3.51400         0.00000e+00         0.00000e+00         7.56958e-05         3.37265e-05
             3.51500         0.00000e+00         0.00000e+00         5.28968e-05         2.35682e-05
             3.51600         0.00000e+00         0.00000e+00         6.49461e-07         2.89368e-07
             3.51700         0.00000e+00         0.00000e+00         1.40391e-10         6.25513e-11
             3.51800         0.00000e+00         0.00000e+00         5.34000e-16         2.37924e-16
             3.51900         0.00000e+00         0.00000e+00         2.04789e-22         9.89049e-23
             3.52000         0.00000e+00         0.00000e+00         1.27076e-15         6.23776e-16
             3.52100         0.00000e+00         0.00000e+00         1.70869e-10         8.38741e-11
             3.52200         0.00000e+00         0.00000e+00         4.12722e-07         2.02592e-07
             3.52300         0.00000e+00         0.00000e+00         1.79155e-05         8.79414e-06
             3.52400         0.00000e+00         0.00000e+00         1.39507e-05         6.84796e-06
             3.52500         0.00000e+00         0.00000e+00         1.95146e-07         9.57909e-08
             3.52600         0.00000e+00         0.00000e+00         4.89161e-11         2.40113e-11
             3.52700         0.00000e+00         0.00000e+00         5.58037e-12         2.30386e-12
             3.52800         0.00000e+00         0.00000e+00         2.85630e-08         1.17922e-08
             3.52900         0.00000e+00         0.00000e+00         2.66525e-06         1.10035e-06
             3.53000         0.00000e+00         0.00000e+00         4.52390e-06         1.86769e-06
             3.53100         0.00000e+00         0.00000e+00         1.39895e-07         5.77556e-08
             3.53200         0.00000e+00         0.00000e+00         7.88153e-11         3.25388e-11
             3.53300         0.00000e+00         0.00000e+00         8.06374e-16         3.32910e-16
             3.53400         0.00000e+00         0.00000e+00         1.50647e-22         6.21944e-23
             3.53500         0.00000e+00         0.00000e+00         5.12746e-31         2.11687e-31
             3.53600         0.00000e+00         0.00000e+00         3.16021e-41         1.30475e-41
             3.53700         0.00000e+00         0.00000e+00         2.86391e-37         1.07252e-37
             3.53800         0.00000e+00         0.00000e+00         1.27746e-27         4.78402e-28
             3.53900         0.00000e+00         0.00000e+00         1.07430e-19         4.02319e-20
             3.54000         0.00000e+00         0.00000e+00         1.68855e-13         6.32352e-14
             3.54100         0.00000e+00         0.00000e+00         4.98433e-09         1.86660e-09
             3.54200         0.00000e+00         0.00000e+00         2.76315e-06         1.03478e-06
             3.54300         0.00000e+00         0.00000e+00         2.87702e-05         1.07742e-05
             3.54400         0.00000e+00         0.00000e+00         5.62013e-06         2.10472e-06
             3.54500         0.00000e+00         0.00000e+00         1.58478e-06         8.30114e-07
             3.54600         0.00000e+00         0.00000e+00         3.93873e-04         2.07087e-04
             3.54700         0.00000e+00         0.00000e+00         1.87525e-03         9.85951e-04
             3.54800         0.00000e+00         0.00000e+00         1.69159e-04         8.89292e-05
             3.54900         0.00000e+00         0.00000e+00         3.02253e-07         1.56252e-07
             3.55000         0.00000e+00         0.00000e+00         8.29417e-11         2.95728e-11
             3.55100         0.00000e+00         0.00000e+00         7.37398e-15         2.47235e-15
             3.55200         0.00000e+00         0.00000e+00         1.59831e-20         5.15034e-21
             3.55300         0.00000e+00         0.00000e+00         8.25820e-15         1.92730e-15
             3.55400         0.00000e+00         0.00000e+00         6.51190e-10         1.51975e-10
             3.55500         0.00000e+00         0.00000e+00         9.93324e-07         2.31822e-07
             3.55600         0.00000e+00         0.00000e+00         2.93213e-05         6.84300e-06
             3.55700         0.00000e+00         0.00000e+00         1.67217e-05         3.90252e-06
             3.55800         0.00000e+00         0.00000e+00         1.84477e-07         4.30532e-08
             3.55900         0.00000e+00         0.00000e+00         3.92721e-11         9.16533e-12
             3.56000         0.00000e+00         0.00000e+00         1.61980e-16         3.78028e-17
             3.56100         0.00000e+00         0.00000e+00         9.88102e-23         4.59874e-23
             3.56200         0.00000e+00         0.00000e+00         6.90526e-16         3.45489e-16
             3.56300         0.00000e+00         0.00000e+00         1.09137e-10         5.46042e-11
             3.56400         0.00000e+00         0.00000e+00         3.40524e-07         1.70373e-07
             3.56500         0.00000e+00         0.00000e+00         2.09753e-05         1.04945e-05
             3.56600         0.00000e+00         0.00000e+00         2.54960e-05         1.27563e-05
             3.56700         0.00000e+00         0.00000e+00         6.11500e-07         3.05950e-07
             3.56800         0.00000e+00         0.00000e+00         2.89539e-10         1.44864e-10
             3.56900         0.00000e+00         0.00000e+00         2.69774e-15         1.34975e-15
             3.57000         0.00000e+00         0.00000e+00         4.97362e-22         2.48844e-22
             3.57100         0.00000e+00         0.00000e+00         1.81021e-30         9.05698e-31
             3.57200         0.00000e+00         0.00000e+00         1.29287e-40         6.46853e-41
             3.57300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             3.57400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             3.57500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             3.57600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             3.57700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             3.57800         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             3.57900         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             3.58000         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             3.58100         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             3.58200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             3.58300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             3.58400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             3.58500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             3.58600         0.00000e+00         0.00000e+00         4.69353e-39         2.36169e-39
             3.58700         0.00000e+00         0.00000e+00         5.70017e-29         2.86821e-29
             3.58800         0.00000e+00         0.00000e+00         1.44927e-20         7.29243e-21
             3.58900         0.00000e+00         0.00000e+00         7.73895e-14         3.89409e-14
             3.59000         0.00000e+00         0.00000e+00         8.61553e-09         4.33516e-09
             3.59100         0.00000e+00         0.00000e+00         2.00794e-05         1.01036e-05
             3.59200         0.00000e+00         0.00000e+00         9.80148e-04         4.93191e-04
             3.59300         0.00000e+00         0.00000e+00         1.00024e-03         5.03300e-04
             3.59400         0.00000e+00         0.00000e+00         3.31598e-05         1.66993e-05
             3.59500         0.00000e+00         0.00000e+00         3.21767e-04         1.62287e-04
             3.59600         0.00000e+00         0.00000e+00         1.84716e-04         9.31637e-05
             3.59700         0.00000e+00         0.00000e+00         2.27861e-06         1.14869e-06
             3.59800         0.00000e+00         0.00000e+00         1.39875e-06         7.11985e-07
             3.59900         0.00000e+00         0.00000e+00         1.93545e-04         9.85365e-05
             3.60000         0.00000e+00         0.00000e+00         5.74188e-04         2.92393e-04
             3.60100         0.00000e+00         0.00000e+00         1.92274e-04         1.05919e-04
             3.60200         0.00000e+00         0.00000e+00         4.13683e-04         2.31874e-04
             3.60300         0.00000e+00         0.00000e+00         2.33726e-05         1.31008e-05
             3.60400         0.00000e+00         0.00000e+00         2.82020e-08         1.58077e-08
             3.60500         0.00000e+00         0.00000e+00         7.24499e-13         4.06094e-13
             3.60600         0.00000e+00         0.00000e+00         9.59271e-16         4.78272e-16
             3.60700         0.00000e+00         0.00000e+00         2.95014e-10         1.47080e-10
             3.60800         0.00000e+00         0.00000e+00         1.97497e-06         9.84628e-07
             3.60900         0.00000e+00         0.00000e+00         2.86476e-04         1.42824e-04
             3.61000         0.00000e+00         0.00000e+00         9.02690e-04         4.50039e-04
             3.61100         0.00000e+00         0.00000e+00         6.40964e-05         3.18797e-05
             3.61200         0.00000e+00         0.00000e+00         2.50130e-05         1.16526e-05
             3.61300         0.00000e+00         0.00000e+00         5.86773e-06         2.73285e-06
             3.61400         0.00000e+00         0.00000e+00         3.01627e-08         1.40503e-08
             3.61500         0.00000e+00         0.00000e+00         5.96644e-08         7.23391e-08
             3.61600         0.00000e+00         0.00000e+00         2.56641e-05         3.11107e-05
             3.61700         0.00000e+00         0.00000e+00         2.66998e-04         3.08691e-04
             3.61800         0.00000e+00         0.00000e+00         1.30781e-03         7.85375e-04
             3.61900         0.00000e+00         0.00000e+00         2.50279e-03         1.36790e-03
             3.62000         0.00000e+00         0.00000e+00         1.95160e-03         9.82758e-04
             3.62100         0.00000e+00         0.00000e+00         7.89672e-05         3.91309e-05
             3.62200         0.00000e+00         0.00000e+00         9.69599e-08         4.62887e-08
             3.62300         0.00000e+00         0.00000e+00         1.13155e-08         1.35154e-08
             3.62400         0.00000e+00         0.00000e+00         6.03521e-06         6.62608e-06
             3.62500         0.00000e+00         0.00000e+00         5.53152e-04         3.28662e-04
             3.62600         0.00000e+00         0.00000e+00         6.46626e-03         3.59368e-03
             3.62700         0.00000e+00         0.00000e+00         3.84364e-03         3.56576e-03
             3.62800         0.00000e+00         0.00000e+00         4.85149e-04         5.88449e-04
             3.62900         0.00000e+00         0.00000e+00         5.95490e-05         2.55220e-05
             3.63000         0.00000e+00         0.00000e+00         4.34411e-06         1.72039e-06
             3.63100         0.00000e+00         0.00000e+00         9.71813e-09         4.06821e-09
             3.63200         0.00000e+00         0.00000e+00         2.01547e-06         9.91992e-07
             3.63300         0.00000e+00         0.00000e+00         4.05922e-05         1.99796e-05
             3.63400         0.00000e+00         0.00000e+00         3.66142e-05         1.81761e-05
             3.63500         0.00000e+00         0.00000e+00         2.23860e-04         1.12016e-04
             3.63600         0.00000e+00         0.00000e+00         6.97076e-05         3.48780e-05
             3.63700         0.00000e+00         0.00000e+00         5.02964e-07         2.51654e-07
             3.63800         0.00000e+00         0.00000e+00         1.78857e-08         9.06055e-09
             3.63900         0.00000e+00         0.00000e+00         1.36514e-05         6.91594e-06
             3.64000         0.00000e+00         0.00000e+00         2.42464e-04         1.22895e-04
             3.64100         0.00000e+00         0.00000e+00         1.43365e-04         1.06856e-04
             3.64200         0.00000e+00         0.00000e+00         5.78936e-04         7.45140e-04
             3.64300         0.00000e+00         0.00000e+00         1.77389e-04         2.28541e-04
             3.64400         0.00000e+00         0.00000e+00         1.26354e-06         1.62790e-06
             3.64500         0.00000e+00         0.00000e+00         2.09381e-10         2.69759e-10
             3.64600         0.00000e+00         0.00000e+00         8.06581e-16         1.03917e-15
             3.64700         0.00000e+00         0.00000e+00         7.53859e-23         9.46832e-23
             3.64800         0.00000e+00         0.00000e+00         6.90413e-17         3.55227e-17
             3.64900         0.00000e+00         0.00000e+00         3.56811e-11         1.83584e-11
             3.65000         0.00000e+00         0.00000e+00         4.37435e-07         2.25066e-07
             3.65100         0.00000e+00         0.00000e+00         1.27330e-04         6.55130e-05
             3.65200         0.00000e+00         0.00000e+00         8.77635e-04         4.51556e-04
             3.65300         0.00000e+00         0.00000e+00         1.43498e-04         7.38316e-05
             3.65400         0.00000e+00         0.00000e+00         5.55591e-07         2.85859e-07
             3.65500         0.00000e+00         0.00000e+00         5.10732e-11         2.62779e-11
             3.65600         0.00000e+00         0.00000e+00         1.11373e-16         5.73031e-17
             3.65700         0.00000e+00         0.00000e+00         5.76120e-24         2.96422e-24
             3.65800         0.00000e+00         0.00000e+00         2.15693e-22         1.12548e-22
             3.65900         0.00000e+00         0.00000e+00         2.56013e-15         1.33586e-15
             3.66000         0.00000e+00         0.00000e+00         7.36983e-10         3.84554e-10
             3.66100         0.00000e+00         0.00000e+00         5.15405e-06         2.68935e-06
             3.66200         0.00000e+00         0.00000e+00         8.71970e-04         4.54989e-04
             3.66300         0.00000e+00         0.00000e+00         3.57788e-03         1.86692e-03
             3.66400         0.00000e+00         0.00000e+00         3.55705e-04         1.85605e-04
             3.66500         0.00000e+00         0.00000e+00         8.57773e-07         4.47581e-07
             3.66600         0.00000e+00         0.00000e+00         5.01679e-11         2.61773e-11
             3.66700         0.00000e+00         0.00000e+00         7.11635e-17         3.71332e-17
             3.66800         0.00000e+00         0.00000e+00         4.08417e-15         4.03575e-15
             3.66900         0.00000e+00         0.00000e+00         3.82419e-10         3.77886e-10
             3.67000         0.00000e+00         0.00000e+00         8.83904e-07         8.73426e-07
             3.67100         0.00000e+00         0.00000e+00         5.04575e-05         4.98594e-05
             3.67200         0.00000e+00         0.00000e+00         7.10009e-05         7.01593e-05
             3.67300         0.00000e+00         0.00000e+00         2.46621e-06         2.43698e-06
             3.67400         0.00000e+00         0.00000e+00         2.33251e-09         2.27149e-09
             3.67500         0.00000e+00         0.00000e+00         1.28697e-07         1.07861e-07
             3.67600         0.00000e+00         0.00000e+00         1.85538e-06         1.55500e-06
             3.67700         0.00000e+00         0.00000e+00         6.66004e-07         5.58182e-07
             3.67800         0.00000e+00         0.00000e+00         5.95540e-09         4.99125e-09
             3.67900         0.00000e+00         0.00000e+00         1.32685e-12         1.11204e-12
             3.68000         0.00000e+00         0.00000e+00         7.36557e-18         6.17312e-18
             3.68100         0.00000e+00         0.00000e+00         1.01447e-24         8.50231e-25
             3.68200         0.00000e+00         0.00000e+00         3.71378e-33         3.03786e-33
             3.68300         0.00000e+00         0.00000e+00         1.18951e-25         5.94665e-26
             3.68400         0.00000e+00         0.00000e+00         1.64019e-18         8.19972e-19
             3.68500         0.00000e+00         0.00000e+00         5.74400e-13         2.87156e-13
             3.68600         0.00000e+00         0.00000e+00         5.13116e-09         2.56519e-09
             3.68700         0.00000e+00         0.00000e+00         1.17023e-06         5.85026e-07
             3.68800         0.00000e+00         0.00000e+00         6.79607e-06         3.39752e-06
             3.68900         0.00000e+00         0.00000e+00         1.00676e-06         5.03306e-07
             3.69000         0.00000e+00         0.00000e+00         4.15438e-09         2.00203e-09
             3.69100         0.00000e+00         0.00000e+00         4.16633e-07         1.19200e-07
             3.69200         0.00000e+00         0.00000e+00         1.27352e-05         3.64359e-06
             3.69300         0.00000e+00         0.00000e+00         1.00181e-05         2.86621e-06
             3.69400         0.00000e+00         0.00000e+00         2.02533e-07         5.79452e-08
             3.69500         0.00000e+00         0.00000e+00         2.71454e-09         1.37407e-09
             3.69600         0.00000e+00         0.00000e+00         1.03649e-05         5.33874e-06
             3.69700         0.00000e+00         0.00000e+00         1.07160e-03         5.51962e-04
             3.69800         0.00000e+00         0.00000e+00         2.87703e-03         1.48190e-03
